Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;42,7333333333;31;635;636;644
randomized;249,4;349;635;636;383
randomized;250,0;357;635;636;382
randomized;250,2;349;635;636;382
randomized;253,6;353;635;636;384
randomized;253,6;358;635;636;381
randomized;237,0;341;635;636;379
randomized;249,0;352;635;636;381
randomized;250,4;342;635;636;383
randomized;246,6;341;635;636;382
randomized;253,6;358;635;636;382
randomized;252,8;353;635;636;385
randomized;249,2;358;635;636;381
randomized;252,8;348;635;636;385
randomized;244,4;344;635;636;381
randomized;250,4;352;635;636;382
randomized;251,8;347;635;636;383
randomized;242,2;348;635;636;379
randomized;251,6;351;635;636;383
randomized;253,2;347;635;636;385
randomized;257,2;356;635;636;384
randomized;249,6;346;635;636;382
randomized;246,0;347;635;636;383
randomized;255,0;347;635;636;383
randomized;248,0;351;635;636;382
randomized;243,0;348;635;636;380
randomized;250,0;351;635;636;383
randomized;257,0;353;635;636;385
randomized;253,8;351;635;636;381
randomized;250,2;347;635;636;381
randomized;250,2;353;635;636;382
randomized;250,8;349;635;636;382
randomized;251,6;353;635;636;382
randomized;240,4;344;635;636;380
randomized;244,4;351;635;636;383
randomized;252,6;342;635;636;385
randomized;254,2;358;635;636;383
randomized;256,0;350;635;636;383
randomized;251,4;349;635;636;384
randomized;257,6;361;635;636;384
randomized;250,4;349;635;636;383
randomized;255,2;348;635;636;384
randomized;245,2;346;635;636;382
randomized;247,6;349;635;636;381
randomized;255,8;359;635;636;384
randomized;251,6;354;635;636;383
randomized;252,0;354;635;636;383
randomized;251,8;353;635;636;383
randomized;242,8;342;635;636;382
randomized;253,2;355;635;636;382
randomized;250,6;362;635;636;382
randomized;253,4;354;635;636;384
randomized;251,6;356;635;636;382
randomized;253,6;348;635;636;384
randomized;251,4;356;635;636;382
randomized;240,8;354;635;636;379
randomized;250,4;358;635;636;382
randomized;247,6;354;635;636;381
randomized;249,0;344;635;636;382
randomized;248,6;358;635;636;381
randomized;251,0;349;635;636;384
randomized;252,8;354;635;636;382
randomized;249,2;356;635;636;381
randomized;257,8;349;635;636;386
randomized;245,0;353;635;636;380
randomized;248,0;352;635;636;381
randomized;239,4;347;635;636;380
randomized;257,6;362;635;636;382
randomized;247,4;350;635;636;381
randomized;245,4;352;635;636;382
randomized;248,8;356;635;636;381
randomized;239,6;349;635;636;379
randomized;253,6;342;635;636;385
randomized;253,6;353;635;636;385
randomized;254,2;349;635;636;384
randomized;254,0;358;635;636;382
randomized;238,8;347;635;636;378
randomized;243,8;355;635;636;380
randomized;248,2;355;635;636;384
randomized;245,8;352;635;636;380
randomized;255,0;359;635;636;382
randomized;249,2;349;635;636;382
randomized;244,0;344;635;636;381
randomized;258,0;352;635;636;384
randomized;248,0;356;635;636;381
randomized;251,6;351;635;636;382
randomized;246,6;352;635;636;382
randomized;253,0;353;635;636;384
randomized;251,0;352;635;636;383
randomized;246,8;350;635;636;381
randomized;245,8;341;635;636;381
randomized;248,0;357;635;636;380
randomized;247,0;346;635;636;384
randomized;250,6;349;635;636;383
randomized;254,0;353;635;636;383
randomized;247,8;352;635;636;381
randomized;251,4;354;635;636;382
randomized;244,8;345;635;636;382
randomized;244,4;348;635;636;382
randomized;253,0;349;635;636;384
randomized;257,6;353;635;636;385
randomized;247,0;342;635;636;381
randomized;241,8;345;635;636;381
randomized;245,6;347;635;636;383
randomized;247,8;347;635;636;384
randomized;258,0;362;635;636;384
randomized;242,6;344;635;636;383
randomized;246,6;353;635;636;381
randomized;239,0;344;635;636;379
randomized;247,4;342;635;636;383
randomized;248,2;355;635;636;382
randomized;246,6;357;635;636;380
randomized;247,6;344;635;636;382
randomized;253,2;353;635;636;383
randomized;251,2;355;635;636;382
randomized;246,2;346;635;636;382
randomized;247,0;345;635;636;383
randomized;248,4;344;635;636;383
randomized;257,2;353;635;636;385
randomized;248,2;357;635;636;381
randomized;246,4;343;635;636;382
randomized;248,4;349;635;636;383
randomized;251,2;359;635;636;382
randomized;246,6;350;635;636;382
randomized;248,2;341;635;636;383
randomized;248,4;347;635;636;383
randomized;252,4;356;635;636;382
randomized;249,4;353;635;636;383
randomized;248,2;356;635;636;380
randomized;256,4;348;635;636;387
randomized;245,8;350;635;636;381
randomized;248,2;352;635;636;383
randomized;247,6;354;635;636;381
randomized;252,4;346;635;636;385
randomized;242,8;348;635;636;380
randomized;253,8;351;635;636;383
randomized;247,4;349;635;636;382
randomized;248,8;352;635;636;382
randomized;253,6;353;635;636;384
randomized;255,4;360;635;636;383
randomized;234,8;346;635;636;379
randomized;243,2;347;635;636;382
randomized;252,4;351;635;636;383
randomized;250,4;349;635;636;382
randomized;249,6;354;635;636;382
randomized;251,6;349;635;636;383
randomized;246,4;344;635;636;383
randomized;245,0;353;635;636;380
randomized;255,6;351;635;636;385
randomized;247,8;350;635;636;382
randomized;247,8;345;635;636;381
randomized;254,8;354;635;636;383
randomized;253,4;354;635;636;383
randomized;244,4;354;635;636;382
randomized;247,2;351;635;636;382
randomized;248,4;351;635;636;383
randomized;246,2;348;635;636;382
randomized;244,4;346;635;636;380
randomized;252,6;346;635;636;386
randomized;247,4;355;635;636;382
randomized;243,8;349;635;636;380
randomized;254,8;351;635;636;384
randomized;248,8;358;635;636;382
randomized;253,6;362;635;636;382
randomized;251,0;356;635;636;382
randomized;251,2;340;635;636;384
randomized;249,8;350;635;636;383
randomized;242,0;346;635;636;379
randomized;246,2;346;635;636;381
